1,3,2007067,ICT GCSE,GCSE,A
1,3,2007115,ICT GCSE,GCSE,A
1,3,2007196,ICT GCSE,GCSE,A
1,3,2007147,ICT GCSE,GCSE,A
1,3,2007141,ICT GCSE,GCSE,A
1,3,2007068,ICT GCSE,GCSE,A
1,3,2007216,ICT GCSE,GCSE,A
1,3,2007154,ICT GCSE,GCSE,A
1,3,2007101,ICT GCSE,GCSE,A
1,3,2007146,ICT GCSE,GCSE,A
1,3,2007058,ICT GCSE,GCSE,A
1,3,2007208,ICT GCSE,GCSE,A
1,3,2007191,ICT GCSE,GCSE,A
1,3,2007143,ICT GCSE,GCSE,A
1,3,2007158,ICT GCSE,GCSE,A
1,3,2007155,ICT GCSE,GCSE,A
1,3,2007024,ICT GCSE,GCSE,A
1,3,2007188,ICT GCSE,GCSE,A
1,3,2007084,ICT GCSE,GCSE,A
1,3,2007142,ICT GCSE,GCSE,A
1,3,2007190,Maths,GCSE,A
1,3,2007044,Maths,GCSE,A
1,3,2007028,Maths,GCSE,A
1,3,2007127,Maths,GCSE,A
1,3,2007003,Maths,GCSE,A
1,3,2007071,Maths,GCSE,A
1,3,2007196,Maths,GCSE,A
1,3,2007141,Maths,GCSE,A
1,3,2007021,Maths,GCSE,A
1,3,2007216,Maths,GCSE,A
1,3,2007203,Maths,GCSE,A
1,3,2007051,Maths,GCSE,A
1,3,2007100,Maths,GCSE,A
1,3,2007101,Maths,GCSE,A
1,3,2007132,Maths,GCSE,A
1,3,2007146,Maths,GCSE,A
1,3,2007145,Maths,GCSE,A
1,3,2007037,Maths,GCSE,A
1,3,2007208,Maths,GCSE,A
1,3,2007191,Maths,GCSE,A
1,3,2007158,Maths,GCSE,A
1,3,2007045,Maths,GCSE,A
1,3,2007084,Maths,GCSE,A
1,3,2007279,Maths,GCSE,A
1,3,2007047,Music,GCSE,A
1,3,2007127,Music,GCSE,A
1,3,2007033,Music,GCSE,A
1,3,2007115,Music,GCSE,A
1,3,2007216,Music,GCSE,A
1,3,2007101,Music,GCSE,A
1,3,2007062,Music,GCSE,A
1,3,2007040,Music,GCSE,A
1,3,2007155,Music,GCSE,A
1,3,2007066,Physics,GCSE,A
1,3,2007190,Physics,GCSE,A
1,3,2007039,Physics,GCSE,A
1,3,2007047,Physics,GCSE,A
1,3,2007004,Physics,GCSE,A
1,3,2007028,Physics,GCSE,A
1,3,2007127,Physics,GCSE,A
1,3,2007219,Physics,GCSE,A
1,3,2007067,Physics,GCSE,A
1,3,2007071,Physics,GCSE,A
1,3,2007196,Physics,GCSE,A
1,3,2007141,Physics,GCSE,A
1,3,2007068,Physics,GCSE,A
1,3,2007021,Physics,GCSE,A
1,3,2007216,Physics,GCSE,A
1,3,2007154,Physics,GCSE,A
1,3,2007101,Physics,GCSE,A
1,3,2007146,Physics,GCSE,A
1,3,2007145,Physics,GCSE,A
1,3,2007172,Physics,GCSE,A
1,3,2007040,Physics,GCSE,A
1,3,2007208,Physics,GCSE,A
1,3,2007197,Physics,GCSE,A
1,3,2007024,Physics,GCSE,A
1,3,2007084,Physics,GCSE,A
1,3,2007279,Physics,GCSE,A
1,3,2007125,Product Design,GCSE,A
1,3,2007033,Product Design,GCSE,A
1,3,2007021,Product Design,GCSE,A
1,3,2007024,Product Design,GCSE,A
1,3,2007173,Religious Studies,GCSE,A
1,3,2007053,Religious Studies,GCSE,A
1,3,2007066,Religious Studies,GCSE,A
1,3,2007039,Religious Studies,GCSE,A
1,3,2007114,Religious Studies,GCSE,A
1,3,2007183,Religious Studies,GCSE,A
1,3,2007106,Religious Studies,GCSE,A
1,3,2007004,Religious Studies,GCSE,A
1,3,2007044,Religious Studies,GCSE,A
1,3,2007028,Religious Studies,GCSE,A
1,3,2007127,Religious Studies,GCSE,A
1,3,2007219,Religious Studies,GCSE,A
1,3,2007125,Religious Studies,GCSE,A
1,3,2007071,Religious Studies,GCSE,A
1,3,2007068,Religious Studies,GCSE,A
1,3,2007021,Religious Studies,GCSE,A
1,3,2007216,Religious Studies,GCSE,A
1,3,2007154,Religious Studies,GCSE,A
1,3,2007101,Religious Studies,GCSE,A
1,3,2007132,Religious Studies,GCSE,A
1,3,2007146,Religious Studies,GCSE,A
1,3,2007172,Religious Studies,GCSE,A
1,3,2007040,Religious Studies,GCSE,A
1,3,2007061,Religious Studies,GCSE,A
1,3,2007208,Religious Studies,GCSE,A
1,3,2007158,Religious Studies,GCSE,A
1,3,2007024,Religious Studies,GCSE,A
1,3,2007142,Religious Studies,GCSE,A
1,3,2007279,Religious Studies,GCSE,A
1,3,2007118,Religious Studies,GCSE,A
1,3,2007164,Religious Studies,GCSE,A
1,3,2007028,Sports Studies,GCSE,A
1,3,2007216,Sports Studies,GCSE,A
1,3,2007132,Sports Studies,GCSE,A
1,3,2007145,Sports Studies,GCSE,A
1,3,2007158,Sports Studies,GCSE,A
1,3,2007024,Sports Studies,GCSE,A
1,3,2007154,Textiles,GCSE,A
1,3,2007101,Textiles,GCSE,A
1,3,2007045,Textiles,GCSE,A
1,3,2007084,Textiles,GCSE,A
1,3,2007053,Biology,GCSE,A*
1,3,2007039,Biology,GCSE,A*
1,3,2007028,Biology,GCSE,A*
1,3,2007141,Biology,GCSE,A*
1,3,2007154,Biology,GCSE,A*
1,3,2007101,Biology,GCSE,A*
1,3,2007024,Biology,GCSE,A*
1,3,2007084,Biology,GCSE,A*
1,3,2007039,Chemistry,GCSE,A*
1,3,2007028,Chemistry,GCSE,A*
1,3,2007219,Chemistry,GCSE,A*
1,3,2007071,Chemistry,GCSE,A*
1,3,2007141,Chemistry,GCSE,A*
1,3,2007154,Chemistry,GCSE,A*
1,3,2007101,Chemistry,GCSE,A*
1,3,2007024,Chemistry,GCSE,A*
1,3,2007047,English Lang,GCSE,A*
1,3,2007028,English Lang,GCSE,A*
1,3,2007101,English Lang,GCSE,A*
1,3,2007146,English Lang,GCSE,A*
1,3,2007024,English Lang,GCSE,A*
1,3,2007084,English Lang,GCSE,A*
1,3,2007028,Food,GCSE,A*
